"","V1","V2","V3"
"1610","1","Honaucin A","0.099236641221374"
"1611","1","Ibu-epidemethoxylyngbyastatin 3","0.47162119786767"
"1612","0","Yoshinone B2","0.228438228438228"
"1613","0","Yoshinone A","0.218285714285714"
"1614","0","Kalkipyrone B","0.206405693950178"
"1615","0","Coibamide A","0.349532037437005"
"1616","1","Grassypeptolide E","0.452357320099256"
"1617","1","Grassypeptolide D","0.452357320099256"
"1618","1","Companeramide A","0.429317346741443"
"1619","1","Crossbyanol B","0.126433642818132"
"1620","0","Crossbyanol C","0.119239904988124"
"1621","1","Crossbyanol D","0.119928666963888"
"1622","1","Crossbyanol A","0.121037463976945"
"1623","1","Companeramide B","0.39741362671299"
"1624","1","Shinorine","0.473484848484849"
"1625","1","Chlorohyellazole","0.157894736842105"
"1626","1","1Z-pitiamide B","0.226681127982646"
"1627","1","1E-pitiamide B","0.226681127982646"
"1628","1","Pitiamide A","0.247086247086247"
"1629","0","Laxaphycin A2","0.521858864027539"
"1630","1","Laxaphycin B4","0.831216320246343"
"1631","0","Hormothamnin A","0.526594834958098"
"1632","1","Anaephene B","0.163323782234957"
"1633","1","Anaephene A","0.2"
"1634","1","Anaephene C","0.235955056179775"
"1635","0","Hassallidin B","0.451867166300556"
"1636","0","Hassallidin A","0.47203196347032"
"1637","0","[D-Asp<U+00B3>]MC-RA","0.750279537830786"
"1638","1","12-epi-Hapalindole C isonitrile","0.168591224018476"
"1639","1","12-epi-Hapalindole E isonitrile","0.160087719298246"
"1640","0","Hapalindole L","0.158579881656805"
"1641","0","Anhydrohapaloxindole M","0.176923076923077"
"1642","0","Anhydrohapaloxindole B","0.161764705882353"
"1643","0","Hapalindole A isothiocyanate","0.154200230149597"
"1644","0","Hapalindole A","0.163265306122449"
"1645","0","Hapalosin","0.316529894490035"
"1646","0","12-epi-Hapalindole G","0.158579881656805"
"1647","0","12-epi-Hapalindole G","0.151764705882353"
"1648","0","12-epi-Hapalindole H","0.167479674796748"
"1649","1","Hapalindole D","0.160087719298246"
"1650","1","Hapalindole Q","0.160087719298246"
"1651","1","Hapalindole F","0.152083333333333"
"1652","0","12-epi-fisherindole U isothiocyanate","0.163265306122449"
"1653","0","12-epi-fischerindole U isonitrile","0.169381107491857"
"1654","1","Fontonamide","0.191176470588235"
"1655","0","Hapalonamide A","0.170842824601367"
"1656","0","Welwitindolinone C isothiocyanate","0.136316337148803"
"1657","0","N-methylwelwitindolinone C isothiocyanate","0.140730717185386"
"1658","0","N-methylwelwitinsolinone C isonitrile","0.139459459459459"
"1659","0","3-epi-welwitindolinone B isothiocyanate","0.162365591397849"
"1660","0","Welwitindolinone B isothiocyanate","0.153172866520788"
"1661","0","12-epi-Fischerindole I isonitrile","0.147058823529412"
"1662","0","Welwitindolinone A isonitrile","0.150229357798165"
"1663","0","12-epi-fischerindole G isonitrile","0.150621118012422"
"1664","0","Hapalocyclamide","0.457817772778403"
"1665","0","[D-Asp<U+00B3>,DMAdda5]MC-LA","0.64797623468251"
"1666","0","[D-Asp<U+00B3>]MC-VA","0.651041666666667"
"1667","0","[Dha7]MC-LA","0.675102344622255"
"1668","0","MC-VA","0.606926097822206"
"1669","0","[D-Asp<U+00B3>]MC-LV","0.657122405153901"
"1670","0","MC-LV","0.614855570839065"
"1671","0","Hapalindole M","0.161442006269592"
"1672","0","Ambiguine G nitrile","0.178828365878726"
"1673","0","Anhydrohapaloxindole A","0.16793893129771"
"1674","0","Hapalindole O","0.159537572254335"
"1675","0","Hapalindole T","0.185697808535179"
"1676","1","12-epi-Hapalindole Q isonitrile","0.168591224018476"
"1677","0","Chlorophyll f","0.28131021194605"
"1678","1","Malyngamide M","0.228501228501229"
"1679","1","Malyngamide N","0.223116313094367"
"1680","0","Manauealide C","0.281604844814534"
"1681","0","Manauealide A","0.306753458096013"
"1682","0","Manauealide B","0.293075684380032"
"1683","0","Debromoaplysiatoxin","0.296849087893864"
"1684","0","Aplysiatoxin","0.303571428571429"
"1685","1","Gloeolactone","0.215223097112861"
"1686","1","N-octanoyl-homoserine lactone","0.179723502304147"
"1687","1","Mycosporine-lysine","0.384905660377359"
"1688","0","Mitsoamide","0.385769872151195"
"1689","1","Fischerellin B","0.132196162046908"
"1690","0","Fischerellin A","0.169675090252708"
"1691","0","Aranazole C","0.189509306260575"
"1692","0","Aranazole B","0.181475903614458"
"1693","0","Aranazole A","0.185943060498221"
"1694","0","Aranazole D","0.199824715162138"
"1695","1","Deschloro 12-epi-fischerindole W nitrile","0.175126903553299"
"1696","1","12-epi-fischerindole W nitrile","0.157549234135667"
"1697","0","Ambiguine C isonitrile","0.182302771855011"
"1698","0","Ambiguine B isonitrile","0.184183142559834"
"1699","0","Ambiguine A isonitrile","0.168598524762908"
"1700","0","Ambiguine E isonitrile","0.250535331905782"
"1701","0","Ambiguine D isonitrile","0.263435194942044"
"1702","0","Fischerindole L","0.150621118012422"
"1703","1","Hapalindolinone B","0.147058823529412"
"1704","0","Hapalindolinone A","0.146285714285714"
"1705","0","Ambigol C","0.106382978723404"
"1706","0","Ambigol A","0.100208768267223"
"1707","1","Ambigol B","0.0981818181818182"
"1708","1","2,4-dichlorobenzoic acid","0.0685483870967742"
"1709","0","12-epi-Hapalindole J isonitrile","0.167479674796748"
"1710","0","Deschloro 12-epi-fischerindole I nitrile","0.158064516129032"
"1711","0","Ambiguine J isonitrile","0.254564983888292"
"1712","0","Ambiguine I isonitrile","0.241003271537623"
"1713","0","Ambiguine H isonitrile","0.175732217573222"
"1714","0","13-hydroxy dechlorofontonamide","0.18370607028754"
"1715","0","N-methylwelwitindolinone D isonitrile","0.15491452991453"
"1716","0","3-hydroxy-N-methylwelwitindolinone C isothiocyanate","0.144478844169247"
"1717","0","3-hydroxy-N-methylwelwitindolinone C isonitrile","0.148777895855473"
"1718","0","12-epi-fischerindole I nitrile","0.147058823529412"
"1719","0","Ambiguine Q nitrile","0.176656151419558"
"1720","0","Ambiguine L isonitrile","0.182302771855011"
"1721","0","Ambiguine N isonitrile","0.239669421487603"
"1722","0","Fischambiguine A","0.189834024896266"
"1723","0","Ambiguine P","0.169054441260745"
"1724","0","Ambiguine K isonitrile","0.196635120925342"
"1725","0","Ambiguine M isonitrile","0.249197860962567"
"1726","0","Ambiguine F isonitrile","0.248958333333333"
"1727","0","Ambiguine O isonitrile","0.236082474226804"
"1728","0","Fischambiguine B","0.239915074309979"
"1729","1","Mycosporine-2-glycine","0.465384615384615"
"1730","1","Euhalothece-362","0.399280575539568"
"1731","1","Eucapsitrione","0.139664804469274"
"1732","1","4,9-Seco-11,11-dihydroxy-N-sulfocarbamoylsaxitoxin","0.155893536121673"
"1733","1","decarbamoyloxysaxitoxin","0.12396694214876"
"1734","1","12,12-Dideoxydecarbamoylsaxitoxin","0.127753303964758"
"1735","1","11-Hydroxydecarbamoylsaxitoxin","0.132841328413284"
"1736","1","11,11-Dihydroxy-N-sulfocarbamoylsaxitoxin","0.154185022026432"
"1737","1","11,11-Dihydroxysaxitoxin","0.147492625368732"
"1738","1","11-Hydroxy-N-sulfocarbamoylsaxitoxin","0.165644171779141"
"1739","1","11-Hydroxysaxitoxin","0.146875"
"1740","0","Dolastatin I","0.627906976744186"
"1741","0","Dolastatin 13","0.583431488025128"
"1742","1","Dolastatin 15","0.377339231030963"
"1743","1","Bauerine B","0.11864406779661"
"1744","1","Bauerine C","0.127035830618893"
"1745","1","Bauerine A","0.125"
"1746","1","Molassamide","0.615671641791045"
"1747","0","Anabaenopeptin 877b","0.651243998254038"
"1748","0","Anabaenopeptin 877a","0.654855643044619"
"1749","1","Anabaenopeptin 850","0.673286991062562"
"1750","0","Anabaenopeptin 906B2","0.635983263598326"
"1751","1","Anabaenopeptin 863a","0.690980778708724"
"1752","0","Anabaenopeptin 891","0.644995722840034"
"1753","1","Anabaenopeptin 864","0.645563549160671"
"1754","1","Anabaenopeptin 848","0.702880242546741"
"1755","0","Anabaenopeptin 906a","0.635983263598326"
"1756","0","Muscotoxin A","0.621850251979842"
"1757","0","Muscotoxin B","0.625044658806717"
"1758","1","Gonyautoxin-6","0.156773211567732"
"1759","1","Gonyautoxin-5","0.146645865834633"
"1760","1","12alpha-Deoxydecarbamoyloxysaxitoxin","0.0987124463519313"
"1761","1","12beta-Deoxydecarbamoyloxysaxitoxin","0.0987124463519313"
"1762","1","Gonyautoxin-2","0.150812064965197"
"1763","0","7-Deoxy-desulfo-cylindrospermopsin","0.177978883861237"
"1764","1","Puwainaphycin G","0.517147310989868"
"1765","1","Puwainaphycin F","0.51494298073142"
"1766","1","Cylindrocyclophane A","0.457081545064378"
"1767","0","7-Deoxy-desulfo-12-acetylcylindrospermopsin","0.210392902408112"
"1768","1","7-Deoxy-Cylindrospermopsin","0.188248095756257"
"1769","0","Cylindrospermopsin","0.19042189281642"
"1770","1","cis-Dihydroanatoxin-a","0.117924528301887"
"1771","1","Cusperin A","0.258913412563667"
"1772","0","Cusperin B","0.274279615795091"
"1773","0","Tutuilamide C","0.605142655864741"
"1774","1","Palytoxin carboxylic acid","0.12754896429435"
"1775","1","N-methylpalythine","0.52112676056338"
"1776","1","Calophycin","0.47957181088314"
"1777","1","(S)-2,4-diaminobutyric acid","0.0585106382978723"
"1778","1","Calothrixamides B","0.281476121562952"
"1779","1","Calothrixin B","0.150641025641026"
"1780","1","Calothrixin A","0.15962441314554"
"1781","1","Calothrixamides A","0.2578125"
"1782","0","Hoshinoamide B","0.395045632333768"
"1783","0","Hoshinoamide A","0.44706972434561"
"1784","1","Caldoramide","0.327363184079602"
"1785","1","Caldorin","0.212328767123288"
"1786","0","Laucysteinamide A","0.165174129353234"
"1787","1","Anabaenopeptin 802","0.791806958473625"
"1788","0","Tumonoic acid F","0.252406417112299"
"1789","0","Tumonoic acid D","0.193009118541033"
"1790","0","Tumonoic acid H","0.328971962616822"
"1791","0","Tumonoic acid G","0.330459770114943"
"1792","0","epi-tumonoic acid D","0.193009118541033"
"1793","0","Tumonoic acid E","0.23968253968254"
"1794","0","Tumonoic acid I","0.323666978484565"
"1795","0","Aulosirazole","0.103571428571429"
"1796","1","Palythene","0.444"
"1797","1","9-epi-sacrolide A","0.191780821917808"
"1798","0","15,16-dihydrosacrolide A","0.186230248306998"
"1799","1","Sacrolide A","0.191780821917808"
"1800","0","Cyanopeptolin CB071","0.634561891515994"
"1801","1","Neosaxitoxin","0.154088050314465"
"1802","1","Saxitoxin","0.164983164983165"
"1803","0","Aphanorphine","0.133200795228628"
"1804","0","Decarbamoylgonyautoxin-1","0.158031088082902"
"1805","1","11beta-hydroxysaxitoxin","0.133047210300429"
"1806","0","Decarbamoylgonyautoxin-4","0.158031088082902"
"1807","1","N-Sulfocarbamoylgonyautoxin-3","0.154105736782902"
"1808","1","Gonyautoxin-4","0.152317880794702"
"1809","1","N-Sulfocarbamoylgonyautoxin-4","0.154105736782902"
"1810","1","Gonyautoxin-1","0.152317880794702"
"1811","1","11-Carboxyanatoxin-a","0.205240174672489"
"1812","1","11alpha-hydroxysaxitoxin","0.146875"
"1813","0","(2-(palmitoyloxy)ethyl)phosphate","0.258663366336634"
"1814","1","Anabaenopeptin J","0.821138211382114"
"1815","1","Anabaenopeptin I","0.650555555555556"
"1816","1","Mueggelone","0.215223097112861"
"1817","0","7-Epicylindrospermopsin","0.19042189281642"
"1818","0","Bacteriohopanetetrol from 'Anacystis montana'","0.747030048916841"
"1819","1","N-Sulfocarbamoylgonyautoxin-1","0.147465437788018"
"1820","1","N-Sulfocarbamoylgonyautoxin-2","0.147465437788018"
"1821","1","Decarbamoylsaxitoxin","0.151394422310757"
"1822","0","[seco-4/5][D-Asp<U+00B3>]MC-LR","0.477238468495629"
"1823","0","[D-Ser1,D-Asp<U+00B3>]MC-HtyR","0.717902350813743"
"1824","0","[D-Asp3]MC-HtyR","0.756166094286606"
"1825","0","MC-HtyR","0.736745886654479"
"1826","0","[D-Asp<U+00B3>]MC-M(O2)R","0.785738890802618"
"1827","0","[D-Asp<U+00B3>]MC-Hty(OMe)R","0.739974937343358"
"1828","0","MC-M(O2)R","0.742705570291777"
"1829","0","MC-HphR","0.754522769806613"
"1830","0","[Mser7]MC-HtyR","0.682003494467094"
"1831","0","[seco-4/5][D-Asp<U+00B3>]MC-HtyR","0.493864194164167"
"1832","0","[seco-4/5]MC-HtyR","0.49058064516129"
"1833","1","Anabaenopeptin A","0.749521988527725"
"1834","0","Anabaenopeptin C","0.771617497456765"
"1835","0","Anabaenopeptin B","0.908801696712619"
"1836","0","[D-Asp<U+00B3>]MC-MR","0.808174973108641"
"1837","0","[D-Asp<U+00B3>]MC-M(O)R","0.802255904124075"
"1838","0","[D-Asp3,D-MeO-Glu6]MC-LR","0.781362007168459"
"1839","0","MC-MR","0.761888352860096"
"1840","0","[D-MeO-Glu6]MC-LR","0.73205574912892"
"1841","1","Spumigin J","0.545751633986928"
"1842","1","Anatoxin-a","0.139423076923077"
"1843","0","Decarbamoyloxygonyautoxin-3","0.119777158774373"
"1844","0","Hassallidin C","0.415364441044695"
"1845","1","Anacyclamide A20PP","0.515066102946111"
"1846","1","Anacyclamide A20P","0.515310233682514"
"1847","1","Anabaenolysin B","0.350722311396469"
"1848","1","Anabaenolysin A","0.359450726978998"
"1849","1","Anabaenolysin D","0.358937544867193"
"1850","1","Anabaenolysin C","0.356989247311828"
"1851","1","Balticidin D","0.394376772901719"
"1852","1","Balticidin B","0.388600181473233"
"1853","1","Balticidin C","0.363849441610368"
"1854","1","[C181, ManAc4]Hassallidin D","0.444935869084476"
"1855","1","[C141, ManAc4]Hassallidin D","0.445043355987813"
"1856","1","[ManAc3]Hassallidin D","0.427789299046039"
"1857","1","[ManAc1]Hassallidin D","0.428002323844302"
"1858","1","[Man]Hassallidin D","0.42810891582268"
"1859","1","[C181, ManAc3]Hassallidin D","0.427648790058862"
"1860","1","[C181, ManAc2]Hassallidin D","0.427753700220787"
"1861","1","[C181, ManAc1]Hassallidin D","0.42785866186815"
"1862","1","[C181, Man]Hassallidin D","0.427963675038861"
"1863","0","[C141, ManAc3]Hassallidin D","0.425910480956353"
"1864","0","[C141, ManAc2]Hassallidin D","0.426028921023359"
"1865","0","[C141, ManAc1]Hassallidin D","0.426147426981919"
"1866","0","[C141, Man]Hassallidin D","0.426265998887034"
"1867","0","[Dha7]MC-HtyR","0.719132029339853"
"1868","0","[D-Asp3,Dha7]MC-HtyR","0.741913517194416"
"1869","0","[Dha7]MC-HphR","0.73619015734851"
"1870","1","Laxaphycin D","0.8158953722334"
"1871","0","[Ser7]MC-RR","0.732130928523714"
"1872","0","[Ser7]MC-HtyR","0.682965299684543"
"1873","0","Anabaenopeptilide 90A","0.692046739540143"
"1874","0","Anabaenopeptilide 90B","0.646131279794646"
"1875","0","Anabaenopeptilide 202B","0.610531803962461"
"1876","0","Anabaenopeptilide 202A","0.633959270034382"
"1877","0","[D-Val9]Laxaphycin A","0.521335168616655"
"1878","1","Acyclolaxaphycin B","0.603718368049578"
"1879","1","Acyclolaxaphycin B3","0.612986123008395"
"1880","0","Laxaphycin E","0.545006793478261"
"1881","1","Balticidin A","0.359792335542045"
"1882","0","Anacyclamide B10","0.488513335093742"
"1883","0","Anacyclamide C10","0.544193216855087"
"1884","0","Anacyclamide A15G","0.588901472253681"
"1885","0","Anacyclamide A8P","0.560756972111554"
"1886","0","Anacyclamide B8","0.561298076923077"
"1887","0","Anacyclamide A9P","0.502688172043011"
"1888","1","Anacyclamide E10P","0.540651283157214"
"1889","0","Anacyclamide E10","0.546775898520085"
"1890","0","Anacyclamide D10","0.55045871559633"
"1891","0","Anacyclamide B7","0.488615664845173"
"1892","0","Anacyclamide C8","0.565595134665508"
"1893","1","Anacyclamide A10","0.512673753066231"
"1894","0","Anacyclamide A15","0.589012804626188"
"1895","1","Anacyclamide A11","0.598507763662029"
"1896","1","6-O-triacetyl(A,B,E)-beta-cyclodextrin","0.145746164574616"
"1897","1","6-O-triacetyl(A,B,D)-beta-cyclodextrin","0.146385710298632"
"1898","0","6-O-diacetyl(A,B)-beta-cyclodextrin","0.136821419798575"
"1899","0","6-O-acetyl-beta-cyclodextrin","0.125513347022587"
"1900","0","beta-cyclodextrin","0.114362416107383"
"1901","1","6-O-tetraacetyl(A,B,D,E)-alpha-cyclodextrin","0.159235668789809"
"1902","1","6-O-tetraacetyl(A,B,C,E)-alpha-cyclodextrin","0.160804020100503"
"1903","0","6-O-triacetyl(A,C,E)-alpha-cyclodextrin","0.153735217767522"
"1904","0","6-O-triacetyl(A,B,C)-alpha-cyclodextrin","0.154068090017311"
"1905","0","6-O-diacetyl(A,C)-alpha-cyclodextrin","0.146800121322414"
"1906","0","6-O-diacetyl(A,B)-alpha-cyclodextrin","0.146800121322414"
"1907","0","6-O-acetyl-alpha-cyclodextrin","0.14602053915276"
"1908","0","gamma-cyclodextrin","0.0994342906875544"
"1909","1","[ManAc4]Hassallidin D","0.446662555880993"
"1910","0","Anacyclamide A7","0.524646673560841"
"1911","1","Guanitoxin","0.0893617021276596"
"1912","1","Puwainaphycin D","0.53656998738966"
"1913","1","Puwainaphycin B","0.536991946057314"
"1914","1","Puwainaphycin E","0.539996126283169"
"1915","1","Puwainaphycin A","0.53872117007313"
"1916","1","Minutissamide A","0.511921458625526"
"1917","1","Spiroidesin","0.477862595419847"
"1918","1","Puwainaphycin C","0.533990767939572"
"1919","1","Minutissamide D","0.5182356310865"
"1920","1","Minutissamide C","0.513899466869764"
"1921","1","Anabaenopeptin D","0.75867122618466"
"1922","1","Anabaenopeptin NZ825","0.781296387926769"
"1923","1","Anabaenopeptin NZ841","0.855983772819473"
"1924","1","Anabaenopeptin NZ857","0.910536779324056"
"1925","0","Circinamide","0.24442082890542"
"1926","1","Anachelin-H","0.725443786982249"
"1927","0","7-OMe-29-OAc-scytophycin B","0.281938325991189"
"1928","1","Minutissamide L","0.528688524590164"
"1929","1","Minutissamide H","0.532614653754796"
"1930","1","Minutissamide K","0.53037430967478"
"1931","1","Minutissamide I","0.532399626517274"
"1932","1","Minutissamide J","0.540983606557377"
"1933","1","Minutissamide E","0.538517975055026"
"1934","1","Minutissamide F","0.556888544891641"
"1935","1","Bromoanaindolone","0.0909090909090909"
"1936","0","[D-Asp3,Dha7]MC-HphR","0.751041666666667"
"1937","0","[D-Asp3,Ser7]MC-HtyR","0.69951534733441"
"1938","0","[D-Asp3,Dha7]MC-FR","0.741879751209399"
"1939","0","[D-Asp3]MC-LR","0.837959489872468"
"1940","0","[D-Asp3,Ser7]MC-LR","0.828358208955224"
"1941","0","[Ser7]MC-LR","0.797505502567865"
"1942","0","[D-Asp3,Dha7]MC-E(OMe)E(OMe)","0.735127478753541"
"1943","0","[D-Asp3,Ser7]MC-E(OMe)E(OMe)","0.685317056629366"
"1944","0","[D-Asp3,Dha7]MC-EE(OMe)","0.781999262264847"
"1945","0","[Dha7]MC-E(OMe)E(OMe)","0.697404371584699"
"1946","0","[L-Ser7]MC-E(OMe)E(OMe)","0.655500821018062"
"1947","0","[Dha7]MC-EE(OMe)","0.745635910224439"
"1948","0","[L-Ser7]MC-EE(OMe)","0.687606112054329"
"1949","1","Minutissamide B","0.495098039215686"
"1950","0","Anacyclamide F10P","0.474570264043948"
"1951","1","12beta-Deoxydecarbamoyloxygonyautoxin-3","0.134939759036145"
